id,name,first_air_date,popularity,vote_average,vote_count,status,in_production,num_seasons,num_episodes,genres,type,original_language,origin_country,show_age_days,days_since_last_episode,keywords,last_air_date,us_content_rating,imdb_id,created_by,homepage,is_canceled,weighted_rating,rating_category,years_since_premiere,is_recent,is_popular,genre_count,premiere_year
105248,Cyberpunk: Edgerunners,2022-09-13,17.0542,8.48,1679,Returning Series,True,2,11,"Animation, Action & Adventure, Drama, Sci-Fi & Fantasy",Scripted,ja,JP,1231.0,1231.0,"technology, mercenary, dystopia, anthology, conspiracy",2022-09-13,TV-MA,tt12590266,Rafał Jaki,https://www.cyberpunk.net/en/edgerunners,0,8.460238871500609,Excellent,3.372602739726027,1,1,4,2022
250504,The Beast in Me,2025-11-13,16.9478,7.116,168,Ended,False,1,8,"Drama, Mystery",Miniseries,en,US,74.0,74.0,"writer's block, lesbian relationship, disappearance, miniseries, writer",2025-11-13,TV-MA,tt31974367,Gabe Rotter,https://www.netflix.com/title/81427733,0,7.118212627134906,Good,0.20273972602739726,1,1,2,2025
2328,Power Rangers,1993-08-28,16.8478,7.1,821,Ended,False,30,973,"Action & Adventure, Sci-Fi & Fantasy, Kids",Scripted,en,US,11839.0,850.0,"martial arts, superhero, mecha, giant robot, giant monster",2023-09-29,TV-Y7,tt0106064,Haim Saban,http://www.powerrangers.com,0,7.1009775851501615,Good,32.43561643835616,0,1,3,1993
38472,Marvel's Jessica Jones,2015-11-20,16.8431,7.481,2522,Ended,False,3,39,"Sci-Fi & Fantasy, Drama",Scripted,en,US,3720.0,2418.0,"mind control, superhero, based on comic, female protagonist, super power",2019-06-14,TV-MA,tt2357547,Melissa Rosenberg,https://www.disneyplus.com/series/jessica-jones/4LX4rNmINp5y,0,7.47758501650453,Good,10.191780821917808,0,1,2,2015
102085,Too Hot to Handle,2020-04-17,16.8346,6.605,441,Canceled,False,6,59,Reality,Reality,en,GB,2110.0,542.0,"competition, beach, single, love, dating",2024-08-02,TV-MA,tt12004280,"Laura Gibson, Charlie Bennett",https://www.netflix.com/title/80241027,1,6.633330551581626,Average,5.780821917808219,0,1,1,2020
61671,Unbreakable Kimmy Schmidt,2015-03-06,16.7578,7.128,598,Ended,False,4,51,Comedy,Scripted,en,US,3979.0,2558.0,"new york city, cult, fish out of water, new home, lgbt",2019-01-25,TV-14,tt3339966,"Tina Fey, Robert Carlock",https://www.netflix.com/title/80025384,0,7.128203911776946,Good,10.901369863013699,0,1,1,2015
96677,Lupin,2021-01-08,16.2874,7.713,2484,Returning Series,True,3,17,"Crime, Drama, Mystery",Scripted,fr,FR,1844.0,844.0,"paris, france, based on novel or book, investigation, police, thief",2023-10-05,TV-MA,tt2531336,"George Kay, François Uzan, Marie Roussin, Florent Meyer, Tigran Rosine",https://www.netflix.com/title/80994082,0,7.707221616993638,Good,5.052054794520548,0,1,3,2021
68421,Altered Carbon,2018-02-02,16.2515,7.648,2168,Canceled,False,2,18,"Sci-Fi & Fantasy, Drama",Scripted,en,US,2915.0,2160.0,"sibling relationship, yakuza, biotechnology, virtual reality, investigation",2020-02-27,TV-MA,tt2261227,Laeta Kalogridis,https://www.netflix.com/title/80097140,1,7.642129975849081,Good,7.986301369863014,0,1,2,2018
136283,The Glory,2022-12-30,16.1664,8.5,854,Ended,False,1,16,Drama,Scripted,ko,KR,1123.0,1053.0,"bullying, based on true story, revenge, teacher, miniseries",2023-03-10,TV-MA,tt21344706,"Kim Eun-sook, An Gil-ho",https://www.netflix.com/title/81519223,0,8.461122909029621,Excellent,3.0767123287671234,1,1,1,2022
114868,Record of Ragnarok,2021-06-17,16.0577,8.411,1819,Returning Series,True,3,42,"Action & Adventure, Animation, Sci-Fi & Fantasy",Scripted,ja,JP,1684.0,47.0,"fight, mythology, god, survival, tournament",2025-12-10,TV-MA,tt13676344,Unknown,https://ragnarok-official.com,0,8.393674640475616,Excellent,4.6136986301369864,1,1,3,2021
116135,Vikings: Valhalla,2022-02-25,16.0396,7.648,1010,Ended,False,3,24,"Action & Adventure, Drama, War & Politics",Scripted,en,US,1431.0,564.0,"fight, sword, brotherhood, vikings (norsemen), survival",2024-07-11,TV-MA,tt11311302,Jeb Stuart,https://www.netflix.com/title/81149450,0,7.635562354625157,Good,3.9205479452054797,1,1,3,2022
306762,Love Through a Prism,2026-01-15,15.8928,8.182,11,Ended,False,1,20,"Animation, Drama",Scripted,ja,JP,11.0,11.0,"london, england, romance, coming of age, aristocrat, exchange student",2026-01-15,TV-PG,tt39050141,Unknown,https://www.netflix.com/title/81498882,0,7.453584362139918,Good,0.030136986301369864,1,1,2,2026
87247,Bakugan,2018-12-23,15.8784,5.76,25,Ended,False,6,338,"Animation, Kids, Sci-Fi & Fantasy, Action & Adventure",Scripted,en,"CA, US",2591.0,1062.0,"based on toy, reboot, based on card game, pet monster, talking dragon",2023-03-01,TV-Y7,tt9527662,"Steven T. Seagle, Joe Kelly, Joe Casey, Duncan Rouleau",Unknown,0,6.4465407407407405,Average,7.098630136986301,0,1,4,2018
69061,The OA,2016-12-16,15.8311,7.506,1306,Canceled,False,2,16,"Sci-Fi & Fantasy, Mystery, Drama",Scripted,en,US,3328.0,2502.0,"alternate dimension, surrealism, disappearance, blind, dimensional travel",2019-03-22,TV-MA,tt4635282,"Brit Marling, Zal Batmanglij",https://www.netflix.com/title/80044950,1,7.498995519937669,Good,9.117808219178082,0,1,3,2016
111141,Maid,2021-09-30,15.8197,7.961,845,Ended,False,1,10,Drama,Miniseries,en,US,1579.0,1579.0,"underdog, based on novel or book, homelessness, based on true story, domestic abuse",2021-09-30,TV-MA,tt11337908,Molly Smith Metzler,https://www.netflix.com/title/81166770,0,7.9372092379736054,Good,4.326027397260274,1,1,1,2021
203857,The Diplomat,2023-04-20,15.5646,7.589,393,Returning Series,True,3,22,"Drama, War & Politics",Scripted,en,US,1012.0,102.0,"london, england, ambassador, diplomat, marriage, politics",2025-10-16,TV-MA,tt17491088,Debora Cahn,https://www.netflix.com/title/81288983,0,7.56173214602162,Good,2.7726027397260276,1,1,2,2023
195670,"XO, Kitty",2023-05-18,15.461,8.044,571,Returning Series,True,2,18,"Comedy, Drama",Scripted,en,US,984.0,375.0,"based on novel or book, affectation, high school, romcom, romance",2025-01-16,TV-14,tt14490706,Jenny Han,https://www.netflix.com/title/81324724,0,8.005790330599057,Excellent,2.695890410958904,1,1,2,2023
99353,Love Is Blind,2020-02-13,15.3736,6.247,99,Returning Series,True,10,123,Reality,Reality,en,US,2174.0,89.0,"blind date, engagement, single, love, wedding",2025-10-29,TV-MA,tt11704040,Chris Coelen,https://www.netflix.com/title/80996601,0,6.425645459976105,Average,5.956164383561644,0,1,1,2020
249042,Adolescence,2025-03-13,15.371,7.84,1365,Ended,False,1,4,"Drama, Crime",Miniseries,en,"GB, US",319.0,319.0,"england, sexism, violence against women, patriarchy, bullying",2025-03-13,TV-MA,tt31806037,"Stephen Graham, Jack Thorne",https://www.netflix.com/title/81756069,0,7.827285638156141,Good,0.873972602739726,1,1,2,2025
73021,Disenchantment,2018-08-17,15.3576,7.417,1255,Ended,False,3,50,"Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy",Scripted,en,US,2719.0,878.0,"elves, fairy tale, kingdom, princess, female protagonist",2023-09-01,TV-MA,tt5363918,Matt Groening,https://www.netflix.com/title/80095697,0,7.411454716435185,Good,7.449315068493151,0,1,4,2018
155292,Scott Pilgrim Takes Off,2023-11-17,15.2079,7.985,373,Ended,False,1,8,"Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy",Scripted,en,"JP, GB, US",801.0,801.0,"martial arts, ex-girlfriend, bisexuality, toronto, canada, time travel",2023-11-17,TV-MA,tt16969708,"Bryan Lee O'Malley, BenDavid Grabinski",https://www.netflix.com/title/81153115,0,7.931487530243812,Good,2.1945205479452055,1,1,4,2023
61751,All Hail King Julien,2014-12-19,15.1758,6.8,98,Ended,False,5,65,"Family, Animation, Comedy, Kids",Scripted,en,US,4056.0,2978.0,madagascar,2017-12-01,TV-Y7,tt3807022,"Tom McGrath, Eric Darnell",https://www.netflix.com/title/80018987,0,6.867699488105992,Average,11.112328767123287,0,1,4,2014
127529,Bloodhounds,2023-06-09,15.1702,8.317,481,Returning Series,True,2,8,"Drama, Action & Adventure, Crime",Scripted,ko,KR,962.0,962.0,"boxer, debt, bromance, loan shark, boxing",2023-06-09,TV-MA,tt26315487,Jason Kim,https://www.netflix.com/title/81444051,0,8.25850600204948,Excellent,2.6356164383561644,1,1,3,2023
237512,Jurassic World: Chaos Theory,2024-05-24,15.1553,8.3,184,Ended,False,4,39,"Animation, Action & Adventure, Sci-Fi & Fantasy, Kids, Family",Scripted,en,US,612.0,67.0,"based on novel or book, chaos theory, sequel, dinosaur, allosaurus",2025-11-20,TV-Y7,tt29899148,"Scott Kreamer, Zack Stentz",https://www.netflix.com/title/81557031,0,8.160416445153288,Excellent,1.6767123287671233,1,1,5,2024
68267,Trollhunters: Tales of Arcadia,2016-12-23,14.7019,8.449,1127,Ended,False,3,52,"Family, Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy",Scripted,en,US,3321.0,2803.0,tales of arcadia,2018-05-25,TV-Y7,tt1734135,Guillermo del Toro,https://www.netflix.com/title/80075820,0,8.420442740483539,Excellent,9.098630136986301,0,1,5,2016
85922,Space Force,2020-05-29,14.6471,6.534,789,Canceled,False,2,17,"Comedy, Drama",Scripted,en,US,2068.0,1438.0,"moon, satire, scientist, space race, military",2022-02-18,TV-MA,tt9612516,"Greg Daniels, Steve Carell",https://www.netflix.com/title/81021929,1,6.552399308399309,Average,5.6657534246575345,0,1,2,2020
90660,KENGAN ASHURA,2019-07-31,14.5176,8.342,1015,Ended,False,2,52,"Animation, Action & Adventure, Sci-Fi & Fantasy",Scripted,ja,JP,2371.0,529.0,"japan, martial arts, gladiator, challenge, based on manga",2024-08-15,TV-MA,tt9058134,Unknown,http://kengan.net/,0,8.31293945868946,Excellent,6.495890410958904,0,1,3,2019
64783,Dawn of the Croods,2015-12-24,14.4873,7.4,96,Ended,False,4,89,"Animation, Family, Kids, Comedy, Action & Adventure",Scripted,en,US,3686.0,3125.0,"family relationships, prehistory, based on movie, ancient times",2017-07-07,TV-Y7,tt5193172,Brendan Hay,https://www.netflix.com/title/80049870,0,7.344851545760637,Good,10.098630136986301,0,1,5,2015
100757,Outer Banks,2020-04-15,14.3499,8.304,1136,Returning Series,True,5,41,"Action & Adventure, Drama, Mystery",Scripted,en,US,2112.0,445.0,"diving, surfing, north carolina, treasure hunt, on the run",2024-11-07,TV-MA,tt10293938,"Josh Pate, Jonas Pate, Shannon Burke",https://www.netflix.com/title/80236318,0,8.278786422943185,Excellent,5.786301369863014,0,1,3,2020
241138,Rising Impact,2024-06-22,14.1519,8.605,38,Ended,False,2,26,"Animation, Comedy, Drama",Scripted,ja,JP,583.0,538.0,"underdog, golf, sports, based on manga, sport competition",2024-08-06,TV-PG,tt30400535,Unknown,https://www.netflix.com/title/81563026,0,8.020905349794239,Excellent,1.5972602739726027,1,1,3,2024
103768,Sweet Tooth,2021-06-04,14.1388,7.774,1561,Ended,False,3,24,"Drama, Sci-Fi & Fantasy",Scripted,en,US,1697.0,599.0,"cataclysm, post-apocalyptic future, deer, hybrid, based on comic",2024-06-06,TV-14,tt12809988,Jim Mickle,https://www.netflix.com/title/81221380,0,7.763897249077577,Good,4.64931506849315,1,1,2,2021
63623,Fuller House,2016-02-26,14.0082,7.399,568,Ended,False,5,75,"Family, Comedy",Scripted,en,US,3622.0,2064.0,"sibling relationship, san francisco, california, friends, family, cliché",2020-06-02,TV-Y7,tt3986586,Jeff Franklin,https://www.netflix.com/title/80051137,0,7.38778926987696,Good,9.923287671232877,0,1,2,2016
124834,Heartstopper,2022-04-22,13.9294,8.6,1631,Canceled,False,3,24,Drama,Scripted,en,GB,1375.0,480.0,"coming out, friendship, high school, love, growing up",2024-10-03,TV-14,tt10638036,Alice Oseman,https://www.netflix.com/title/81059939,1,8.577854490964395,Excellent,3.767123287671233,1,1,1,2022
245648,Billionaires' Bunker,2025-09-19,13.8989,6.478,113,Canceled,False,1,8,"Sci-Fi & Fantasy, Drama, Mystery",Scripted,es,ES,129.0,129.0,"bunker, dystopia, world war iii, family rivalry",2025-09-19,TV-MA,tt31173096,"Álex Pina, Esther Martínez Lobato",https://www.netflix.com/title/81606699,1,6.5966741814278045,Average,0.35342465753424657,1,1,3,2025
157362,Who Is the Wolf?,2017-02-18,13.8838,5.4,5,Returning Series,True,15,225,Reality,Reality,ja,JP,3264.0,428.0,Unknown,2024-11-24,Unknown,tt27921621,Unknown,https://abema.tv/video/title/90-1332,0,6.8442345679012355,Average,8.942465753424658,0,1,1,2017
72844,The Haunting of Hill House,2018-10-12,13.8733,8.1,2594,Ended,False,1,10,"Mystery, Drama",Miniseries,en,US,2663.0,2663.0,"sibling relationship, based on novel or book, haunted house, supernatural, family relationships",2018-10-12,TV-MA,tt6763664,Mike Flanagan,https://www.netflix.com/title/80189221,0,8.090770155416967,Excellent,7.295890410958904,0,1,2,2018
126280,Sex/Life,2021-06-25,13.8682,7.054,1364,Canceled,False,2,14,Drama,Scripted,en,US,1676.0,1061.0,"love triangle, sexual obsession, based on novel or book, husband wife relationship, infidelity",2023-03-02,TV-MA,tt10839422,Stacy Rukeyser,https://www.netflix.com/title/80991848,1,7.055423352798443,Good,4.5917808219178085,1,1,1,2021
75758,Lost in Space,2018-04-13,13.8664,7.509,1788,Ended,False,3,28,"Sci-Fi & Fantasy, Action & Adventure, Drama",Scripted,en,US,2845.0,1517.0,"spacecraft, space colony, black hole, flashback, space",2021-12-01,TV-PG,tt5232792,Irwin Allen,https://www.netflix.com/title/80104198,0,7.503816346959204,Good,7.794520547945205,0,1,3,2018
87083,Formula 1: Drive to Survive,2019-03-08,13.7932,8.155,583,Returning Series,True,8,70,Documentary,Documentary,en,GB,2516.0,325.0,"car race, speed, sports, based on true story, racing",2025-03-07,TV-MA,tt8289930,James Gay-Rees,https://netflix.com/title/80204890,0,8.112980324074075,Excellent,6.8931506849315065,0,1,1,2019
88324,Virgin River,2019-12-06,13.6382,7.92,569,Returning Series,True,7,65,Drama,Scripted,en,US,2243.0,403.0,"california, based on novel or book, small town, friendship, love",2024-12-19,TV-14,tt9077530,Sue Tenney,https://www.netflix.com/title/80240027,0,7.886880533732386,Good,6.145205479452055,0,1,1,2019
290231,Love from 9 to 5,2026-01-01,13.5976,6.833,9,Returning Series,True,1,8,Comedy,Scripted,en,MX,25.0,25.0,"romance, office romance",2026-01-01,Unknown,tt36742717,Unknown,https://www.netflix.com/title/81771569,0,7.053648148148149,Good,0.0684931506849315,1,1,1,2026
244244,Run Away,2026-01-01,13.5754,6.625,84,Ended,False,1,8,"Drama, Mystery",Miniseries,en,"GB, US",25.0,25.0,"based on novel or book, drug addiction, daughter, miniseries, suspenseful",2026-01-01,TV-MA,tt9169516,Harlan Coben,https://www.netflix.com/title/81744420,0,6.741532449881074,Average,0.0684931506849315,1,1,2,2026
277752,City of Shadows,2025-12-12,13.5746,6.585,47,Ended,False,1,6,"Crime, Mystery",Scripted,es,ES,45.0,45.0,"based on novel or book, thriller",2025-12-12,TV-MA,tt34719392,Unknown,https://www.netflix.com/title/81709438,0,6.775306069958848,Average,0.1232876712328767,1,1,2,2025
100883,Never Have I Ever,2020-04-27,13.4887,8.073,1851,Ended,False,4,40,"Comedy, Drama",Scripted,en,US,2100.0,963.0,"friendship, high school, romance, coming of age, teen comedy",2023-06-08,TV-14,tt10062292,"Mindy Kaling, Lang Fisher",https://www.netflix.com/title/80179190,0,8.060474433388613,Excellent,5.7534246575342465,0,1,2,2020
65294,A Series of Unfortunate Events,2017-01-13,13.3816,7.395,983,Ended,False,3,25,"Action & Adventure, Family, Comedy, Mystery",Scripted,en,US,3300.0,2582.0,"based on novel or book, secret society, on the run, orphan, reboot",2019-01-01,TV-PG,tt4834206,"Barry Sonnenfeld, Daniel Handler",https://www.netflix.com/title/80050008,0,7.38850400499706,Good,9.04109589041096,0,1,4,2017
129959,Kung Fu Panda: The Dragon Knight,2022-07-14,13.3473,7.53,246,Ended,False,3,42,"Animation, Action & Adventure, Comedy, Kids",Scripted,en,US,1292.0,872.0,"brown bear, panda, knight, goose, warriors",2023-09-07,TV-Y7,tt18783984,"Mitch Watson, Peter Hastings",https://www.netflix.com/title/81227574,0,7.493383900505672,Good,3.5397260273972604,1,1,4,2022
82452,Avatar the Last Airbender,2024-02-22,13.1698,7.8,1030,Returning Series,True,2,8,"Action & Adventure, Drama, Family, Sci-Fi & Fantasy",Scripted,en,US,704.0,704.0,"saving the world, monk, child hero, reincarnation, based on cartoon",2024-02-22,TV-PG,tt9018736,Albert Kim,https://www.netflix.com/title/80237957,0,7.784196243637002,Good,1.9287671232876713,1,1,4,2024
248984,Unlocked: A Jail Experiment,2024-04-10,13.0325,6.614,22,Returning Series,True,2,16,Reality,Reality,en,US,656.0,19.0,reality,2026-01-07,TV-MA,tt31722999,Unknown,https://www.netflix.com/title/81476421,0,6.890107171000788,Average,1.7972602739726027,1,1,1,2024
61664,Sense8,2015-06-05,13.0261,7.74,1784,Ended,False,2,24,"Sci-Fi & Fantasy, Drama",Scripted,en,US,3888.0,2789.0,"sexuality, identity, telepathy, secret agent, supernatural",2018-06-08,TV-MA,tt2431438,"Lana Wachowski, Lilly Wachowski, J. Michael Straczynski",http://www.netflix.com/title/80025744,0,7.731612513563868,Good,10.652054794520549,0,1,2,2015
93741,Jurassic World Camp Cretaceous,2020-09-18,13.0035,8.0,1888,Ended,False,5,49,"Animation, Kids, Action & Adventure, Family",Scripted,en,US,1956.0,1285.0,"tyrannosaurus rex, giant monster, dinosaur, lgbt, based on movie",2022-07-21,TV-PG,tt10436228,Zack Stentz,https://www.netflix.com/title/81009646,0,7.988670693694218,Good,5.358904109589041,0,1,4,2020
195339,Pantheon,2022-09-01,12.9292,8.0,215,Canceled,False,2,16,"Animation, Sci-Fi & Fantasy",Scripted,en,US,1243.0,339.0,"artificial intelligence (a.i.), virtual reality, conspiracy, inspirational, bold",2025-02-21,TV-14,tt11680642,Craig Silverstein,https://www.netflix.com/title/81937398,1,7.909695987654321,Good,3.4054794520547946,1,1,2,2022
80743,Insatiable,2018-08-10,12.8892,7.764,1682,Canceled,False,2,22,"Drama, Comedy",Scripted,en,US,2726.0,2299.0,"beauty contest, high school, bullying, revenge, murder",2019-10-11,TV-MA,tt6487482,Lauren Gussis,https://www.netflix.com/title/80179905,1,7.754759834233766,Good,7.468493150684932,0,1,2,2018
66488,Chelsea,2016-05-11,12.8464,5.1,76,Canceled,False,2,120,"Talk, Comedy",Talk Show,en,US,3547.0,2964.0,adult humor,2017-12-15,TV-MA,tt5672036,Unknown,https://www.netflix.com/title/80049872,1,5.603237990465713,Poor,9.717808219178082,0,1,2,2016
199001,My Life with the Walter Boys,2023-12-07,12.7565,7.762,332,Returning Series,True,2,20,Drama,Scripted,en,US,781.0,151.0,"romance, based on young adult novel, admiring",2025-08-28,TV-14,tt8323628,Melanie Halsall,https://www.netflix.com/title/81426967,0,7.717958086938479,Good,2.1397260273972605,1,1,1,2023
94028,RIPLEY,2024-04-04,12.5687,7.992,358,Ended,False,1,8,Drama,Miniseries,en,US,662.0,662.0,"italy, based on novel or book, fraud, miniseries, black and white",2024-04-04,TV-MA,tt11016042,Steven Zaillian,https://www.netflix.com/title/81678765,0,7.93593482255101,Good,1.8136986301369864,1,1,1,2024
74428,Rosario Tijeras (Mexico),2016-10-30,12.5223,7.593,1751,Returning Series,True,4,237,"Drama, Crime",Scripted,es,MX,3375.0,222.0,telenovela,2025-06-18,TV-MA,tt6340304,Unknown,https://www.netflix.com/title/80170690,0,7.586525921755088,Good,9.246575342465754,0,1,2,2016
66558,Voltron: Legendary Defender,2016-06-10,12.5063,7.154,140,Ended,False,8,76,"Action & Adventure, Animation, Sci-Fi & Fantasy, Kids",Scripted,en,US,3517.0,2600.0,"alien, mecha, based on cartoon, robot, super robot",2018-12-14,TV-Y7,tt5580664,Unknown,https://www.netflix.com/title/80075595,0,7.150830527497194,Good,9.635616438356164,0,1,4,2016
210916,The Recruit,2022-12-16,12.4853,7.453,432,Canceled,False,2,14,"Drama, Crime, Action & Adventure",Scripted,en,US,1137.0,361.0,"central intelligence agency (cia), lawyer",2025-01-30,TV-MA,tt16030542,Alexi Hawley,https://www.netflix.com/title/81396545,1,7.4354989869519414,Good,3.115068493150685,1,1,3,2022
278009,Old Money,2025-10-10,12.4556,5.717,23,Returning Series,True,1,8,Drama,Scripted,tr,TR,108.0,108.0,"wealthy, bold",2025-10-10,Unknown,tt34692051,Meriç Acemi,https://www.netflix.com/title/81766357,0,6.454542438271606,Average,0.2958904109589041,1,1,1,2025
155421,All the Light We Cannot See,2023-11-02,12.3955,7.482,285,Ended,False,1,4,Drama,Miniseries,en,US,816.0,816.0,"based on novel or book, world war ii, miniseries, german occupation of france",2023-11-02,TV-MA,tt15320362,Steven Knight,https://www.netflix.com/title/81083008,0,7.453861409796894,Good,2.2356164383561645,1,1,1,2023
